MixKey,ProductKey,DateKey,MarketKey,MarketClusterKey,SeasonalityKey,TotalRevenue,TotalProfit,TotalQuantity,CategoryCount,SKUCount,VariantCount,ConsistencyIndex,SeasonalityIndex
20273,97,2014-04-01,4,1,1,1214.85,459.69,1,3,89,4,.76,.14
20274,131,2011-07-01,1,3,1,2858.81,-97.34,4,4,42,10,.70,.66
20275,65,2012-08-01,10,2,3,8184.12,-576.59,18,4,61,12,.85,2.67
20276,34,2013-10-01,8,2,3,8845.14,2350.08,6,4,131,4,.77,2.07
20277,136,2012-12-01,6,6,1,1046.28,117.18,5,4,82,3,.72,.29
20278,39,2013-06-01,3,5,2,2915.94,-176.90,9,4,144,4,.74,.86
20279,178,2011-12-01,2,5,1,183.93,-3.21,1,4,25,12,.85,.15
20280,254,2013-01-01,1,3,1,71.98,22.49,2,4,70,4,.84,.21
20281,28,2013-05-01,7,2,3,971.98,88.24,3,4,94,10,.72,1.14
20282,88,2013-05-01,2,5,1,283.94,-177.49,1,4,130,10,.65,.19
20283,265,2013-10-01,5,5,1,304.80,114.80,8,4,104,3,.78,.59
20284,245,2012-02-01,5,5,2,230.72,-77.21,8,4,45,4,.73,.99
20285,276,2012-05-01,1,3,1,136.25,18.48,9,4,91,3,.90,.24
20286,161,2013-09-01,6,6,3,5353.47,-60.67,15,4,149,5,.82,1.66
20287,295,2014-01-01,1,3,3,347.88,217.77,12,4,136,1,.49,1.32
20288,58,2012-05-01,8,2,3,14313.08,5627.90,4,1,15,5,.85,1.91
20289,65,2013-04-01,1,3,1,1879.17,-67.65,4,4,78,12,.85,.49
20290,252,2013-05-01,7,2,1,293.95,110.72,7,4,94,3,.87,.44
20291,291,2013-06-01,8,2,1,70.00,43.82,2,4,161,1,.78,.33
20292,214,2013-07-01,6,6,3,4216.42,4.21,7,4,174,8,.69,1.65
20293,248,2013-12-01,6,6,2,1079.80,-167.36,30,4,127,4,.66,.86
20294,16,2012-05-01,2,5,3,9992.49,417.53,16,4,95,4,.70,1.43
20295,53,2012-11-01,1,3,2,5002.18,10.62,7,4,53,5,.78,.86
20296,246,2013-10-01,2,5,3,485.91,-137.67,15,4,89,4,.65,1.14
20297,169,2014-03-01,10,2,1,858.90,-9.73,1,4,159,11,.82,.38
20298,235,2011-05-01,3,5,1,20.74,-6.94,4,4,17,1,.81,.22
20299,71,2011-08-01,5,5,3,3775.13,-605.22,9,4,49,12,.79,1.51
20300,18,2012-07-01,6,6,3,11663.89,892.05,18,4,103,4,.70,1.71
20301,254,2012-08-01,7,2,2,287.95,89.98,8,4,60,4,.84,.82
20302,188,2011-10-01,4,1,3,714.32,-104.17,4,4,57,12,.89,1.34
20303,70,2012-03-01,3,5,1,2097.29,-336.23,5,4,51,12,.86,.44
20304,64,2013-02-01,3,5,2,1879.17,-67.65,4,4,68,12,.97,.88
20305,57,2011-10-01,1,3,3,42939.24,8198.53,16,4,54,5,.83,2.38
20306,138,2013-08-01,2,5,1,599.49,52.35,4,4,114,10,.75,.78
20307,108,2014-01-01,5,5,1,145.78,37.90,2,4,85,1,.84,.59
20308,83,2013-10-01,9,4,3,6681.15,682.36,13,4,129,10,.87,2.40
20309,15,2012-11-01,4,1,1,5831.94,446.02,9,4,80,4,.64,.68
20310,103,2013-07-01,3,5,2,80.17,20.84,3,4,142,1,.88,.90
20311,121,2012-09-01,7,2,2,368.24,95.74,6,4,92,1,.90,.86
20312,244,2013-04-01,10,2,1,86.52,-28.95,3,4,81,4,.79,.18
20313,131,2013-07-01,6,6,1,1619.52,141.43,2,4,174,10,.70,.45
20314,190,2014-03-01,5,5,1,606.99,-6.87,3,4,132,12,.77,.62
20315,6,2012-01-01,8,2,1,3374.99,1476.89,1,1,8,8,1.09,.80
20316,74,2012-05-01,2,5,3,2348.97,-84.56,5,4,95,12,.89,1.28
20317,240,2012-11-01,2,5,1,441.47,128.05,20,4,58,3,.68,.66
20318,160,2013-03-01,10,2,3,1622.26,-182.45,5,4,80,5,.84,1.17
20319,230,2013-03-01,1,3,1,594.10,154.46,3,4,94,1,.85,.66
20320,235,2013-11-01,9,4,2,323.64,60.59,38,4,101,1,.81,.94
20321,75,2012-04-01,2,5,3,8079.89,-1654.23,20,4,46,12,.96,1.21
20322,92,2014-03-01,5,5,1,2384.07,902.13,1,4,132,8,.79,.59
20323,144,2013-06-01,2,5,1,158.43,13.83,1,4,117,10,.76,.32
20324,291,2013-12-01,8,2,2,210.00,131.46,6,4,124,1,.78,1.00
20325,218,2012-08-01,4,1,1,52.64,13.68,1,4,95,1,.78,.15
20326,66,2013-02-01,6,6,2,6577.11,-236.77,14,4,91,12,.86,.92
20327,163,2013-05-01,8,2,3,2576.70,-29.20,3,4,111,11,.77,1.71
20328,275,2014-01-01,8,2,2,727.79,439.89,22,4,108,3,.91,.85
20329,213,2013-06-01,10,2,1,2409.38,2.40,4,4,148,8,.84,.66
20330,67,2013-04-01,8,2,3,1565.98,592.56,2,1,24,12,.93,1.32
20331,66,2013-05-01,8,2,3,1127.50,154.09,2,4,111,12,.86,1.26
20332,30,2013-06-01,9,4,3,1079.98,490.82,2,4,114,10,.80,1.50
20333,53,2014-01-01,3,5,1,2016.88,-122.35,3,4,100,5,.78,.48
20334,144,2014-01-01,9,4,3,633.72,55.34,4,4,117,10,.76,1.71
20335,238,2014-02-01,9,4,1,97.96,61.32,4,3,92,3,.76,.62
20336,235,2014-02-01,4,1,1,215.76,49.62,24,3,88,1,.81,.74
20337,213,2014-03-01,7,2,2,8432.84,8.43,14,4,159,8,.84,.83
20338,182,2013-02-01,7,2,1,404.66,30.34,2,4,67,12,.83,.57
20339,58,2012-05-01,5,5,1,.00,.00,0,4,91,5,.85,.00
20340,283,2012-06-01,7,2,3,167.91,52.47,14,4,104,1,.80,1.41
20341,72,2012-12-01,4,1,3,10178.87,-41.96,21,4,82,12,.99,2.15
20342,47,2013-06-01,3,5,1,4398.03,-266.81,3,4,144,8,.80,.62
20343,197,2013-06-01,9,4,2,48.81,12.69,3,4,114,1,.72,.82
20344,46,2013-07-01,3,5,3,8796.06,-533.62,6,4,142,8,.78,1.11
20345,12,2013-12-01,1,3,3,51407.77,11344.37,32,4,134,6,.75,1.65
20346,274,2014-02-01,1,3,3,1224.65,766.62,35,3,79,3,.85,2.03
20347,10,2012-10-01,8,2,2,6214.25,2417.40,3,1,17,6,.73,.82
20348,174,2012-11-01,10,2,1,367.87,-41.37,2,4,52,12,.82,.69
20349,13,2013-08-01,8,2,1,2294.99,1043.00,1,4,104,6,.71,.32
20350,35,2013-10-01,9,4,1,5102.97,1855.44,3,4,129,4,.83,.58
20351,69,2012-02-01,4,1,1,1677.83,-268.99,4,4,43,12,.84,.28
20352,44,2012-08-01,3,5,1,3926.81,-738.03,3,4,66,8,.80,.59
20353,70,2012-09-01,9,4,1,782.99,296.28,1,1,25,12,.86,.46
20354,19,2013-05-01,2,5,3,2308.47,209.57,5,4,130,4,.68,1.82
20355,30,2013-10-01,8,2,1,323.99,29.41,1,4,131,10,.80,.51
20356,272,2014-04-01,6,6,1,87.45,54.74,11,3,73,1,.66,.37
20357,267,2014-05-01,6,6,3,4756.99,1884.67,64,4,161,1,.77,1.49
20358,4,2012-03-01,8,2,2,3399.99,1487.83,1,1,14,8,.98,1.00
20359,265,2013-09-01,2,5,3,997.15,308.43,29,4,100,3,.78,1.54
20360,59,2012-04-01,5,5,2,6123.55,-69.40,7,4,55,5,.79,.97
20361,53,2012-05-01,4,1,1,9604.20,-1805.07,16,4,120,5,.78,.76
20362,120,2012-07-01,6,6,3,123.12,32.01,6,4,103,1,.85,1.71
20363,259,2013-06-01,6,6,3,199.57,75.17,37,4,163,2,.95,1.98
20364,161,2014-05-01,2,5,2,1427.59,-16.17,4,4,91,5,.82,.96
20365,178,2011-05-01,4,1,1,919.69,-16.09,5,4,30,12,.85,.50
20366,70,2011-08-01,2,5,3,7130.80,-1143.21,17,4,47,12,.86,1.30
20367,264,2013-10-01,2,5,3,1791.59,580.39,51,4,89,3,.75,1.42
20368,39,2014-03-01,7,2,3,8531.84,1315.20,21,4,159,4,.74,1.98
20369,54,2011-08-01,5,5,3,15028.73,-170.32,7,4,49,5,.80,1.70
20370,174,2011-10-01,3,5,3,1428.64,-208.35,8,4,55,12,.82,1.82
20371,58,2011-10-01,7,2,1,3578.27,1406.97,1,1,9,5,.85,.62
20372,119,2013-03-01,4,1,1,550.77,143.20,4,4,99,1,.96,.32
20373,160,2012-07-01,5,5,3,4542.33,-510.86,14,4,91,5,.84,2.04
20374,13,2012-12-01,1,3,3,32785.57,234.05,26,4,73,6,.71,1.21
20375,114,2013-07-01,4,1,3,5831.85,1516.28,24,4,174,1,.87,2.78
20376,272,2013-08-01,3,5,2,78.32,27.78,17,4,59,1,.66,1.06
20377,14,2012-12-01,7,2,2,8196.39,684.50,6,4,74,6,.74,.86
20378,285,2013-07-01,6,6,3,126.40,69.87,66,4,174,1,.70,1.32
20379,96,2013-08-01,10,2,1,1943.76,433.45,2,4,130,4,.70,.68
20380,39,2014-01-01,10,2,3,7804.15,243.86,22,4,140,4,.74,1.94
20381,9,2014-03-01,1,3,3,52553.34,8256.65,35,4,159,6,.70,2.22
20382,92,2014-03-01,8,2,3,21456.63,2191.43,13,4,151,8,.79,2.00
20383,123,2013-07-01,4,1,3,9824.40,857.99,12,4,174,10,.79,2.69
20384,230,2012-07-01,10,2,1,198.03,51.48,1,4,93,1,.85,.39
20385,225,2012-12-01,6,6,1,72.89,18.95,2,4,82,1,.82,.21
20386,73,2012-11-01,4,1,2,5794.12,440.35,11,4,80,12,.84,.91
20387,252,2013-11-01,1,3,1,1274.16,541.23,28,4,121,3,.87,.66
20388,251,2013-12-01,1,3,3,1035.85,459.97,22,4,134,3,.84,1.26
20389,151,2014-03-01,3,5,3,291.52,75.79,12,4,128,1,.68,1.62
20390,14,2012-11-01,1,3,2,22130.26,2098.55,16,4,53,6,.74,.84
20391,126,2014-05-01,4,1,3,9824.40,857.99,12,4,157,10,.78,1.82
20392,6,2012-01-01,5,5,2,20249.94,1268.99,10,4,51,8,1.09,.82
20393,55,2011-08-01,9,4,2,28626.16,11255.80,8,1,13,5,.80,1.08
20394,119,2013-03-01,7,2,2,688.47,179.00,5,4,90,1,.96,.87
20395,243,2012-08-01,2,5,3,346.08,-115.82,12,4,85,4,.78,1.17
20396,181,2013-02-01,1,3,2,1011.66,75.87,5,4,79,12,.81,.86
20397,10,2013-06-01,10,2,3,13919.94,3794.98,8,4,148,6,.73,1.14
20398,46,2014-01-01,9,4,3,21990.15,7995.61,9,4,117,8,.78,1.67
20399,7,2011-07-01,3,5,3,36449.89,2284.19,18,4,36,8,1.11,1.67
20400,178,2013-03-01,6,6,3,2225.65,166.92,11,4,95,12,.85,1.37
20401,44,2013-02-01,9,4,1,6544.68,1879.84,3,1,25,8,.80,.49
20402,40,2013-07-01,6,6,1,2915.94,-176.90,9,4,174,4,.77,.63
20403,271,2014-01-01,10,2,3,215.76,135.06,24,4,140,1,.70,1.36
20404,13,2014-04-01,10,2,1,6884.97,3129.02,3,3,88,6,.71,.42
20405,12,2014-05-01,10,2,3,28916.87,5129.22,19,4,155,6,.75,1.77
20406,163,2013-05-01,5,5,1,858.90,-9.73,1,4,94,11,.77,.35
20407,79,2014-05-01,4,1,3,21933.44,4150.18,12,4,157,8,.84,1.17
20408,3,2011-11-01,10,2,2,3399.99,1487.83,1,1,10,8,1.09,1.00
20409,2,2011-12-01,10,2,2,3399.99,1487.83,1,1,10,8,1.18,1.00
20410,232,2013-04-01,2,5,1,323.96,101.23,6,4,59,3,.79,.63
20411,9,2013-07-01,10,2,3,31062.81,4484.80,21,4,174,6,.70,2.24
20412,276,2013-07-01,3,5,3,419.88,158.15,20,4,142,3,.90,1.72
20413,96,2014-04-01,1,3,1,2429.70,919.39,2,3,83,4,.70,.58
20414,95,2014-05-01,1,3,3,8746.92,1195.41,10,4,158,4,.80,1.31
20415,175,2012-05-01,6,6,3,1471.50,-165.49,8,4,112,12,.58,1.47
20416,161,2012-06-01,5,5,3,1946.71,-218.94,6,4,105,5,.82,1.18
20417,111,2013-06-01,4,1,1,72.86,18.94,6,4,166,1,.91,.43
20418,81,2013-08-01,6,6,1,2384.07,902.13,1,4,136,8,.72,.49
20419,275,2014-01-01,5,5,3,314.91,118.61,15,4,85,3,.91,1.41
20420,80,2014-04-01,4,1,1,4768.14,1804.26,2,3,89,8,.75,.40
20421,261,2012-06-01,2,5,3,1537.54,393.00,37,4,106,3,.82,1.93
20422,93,2013-06-01,1,3,3,10013.09,-360.47,7,4,171,8,.72,1.22
20423,169,2013-06-01,2,5,3,4294.50,-48.67,5,4,117,11,.82,1.26
20424,92,2013-07-01,1,3,2,11443.53,-411.96,8,4,170,8,.79,.89
20425,35,2013-09-01,5,5,1,2041.18,-123.83,2,4,124,4,.83,.55
20426,34,2013-10-01,5,5,3,6123.56,-371.49,6,4,104,4,.77,1.25
20427,77,2013-11-01,7,2,1,742.35,280.90,1,4,96,10,.82,.18
20428,76,2013-12-01,7,2,3,2820.93,513.70,5,4,137,10,.75,1.29
20429,274,2014-05-01,3,5,3,293.91,110.70,14,4,123,3,.85,1.10
20430,181,2012-02-01,6,6,1,919.69,-16.09,5,4,54,12,.81,.43
20431,10,2012-11-01,5,5,3,9942.81,-182.14,8,4,58,6,.73,1.16
20432,190,2013-03-01,4,1,3,4230.57,-475.79,23,4,99,12,.77,1.84
20433,276,2014-06-01,7,2,1,209.94,131.42,6,2,32,3,.90,.38
20434,243,2011-08-01,4,1,2,663.32,-221.99,23,4,55,4,.78,.93
20435,281,2012-12-01,1,3,2,150.00,46.87,10,4,73,1,.84,1.06
20436,166,2013-07-01,10,2,3,3212.08,-36.40,9,4,174,5,.86,3.73
20437,78,2013-10-01,10,2,2,4859.40,328.49,6,4,154,4,.82,.85
20438,69,2012-05-01,3,5,3,3758.35,-135.30,8,4,78,12,.84,1.45
20439,234,2012-11-01,3,5,1,107.98,33.74,2,4,58,3,.86,.29
20440,191,2013-09-01,2,5,2,32.54,8.46,2,4,100,1,.74,.80
20441,31,2013-09-01,5,5,1,323.99,29.41,1,4,124,10,.80,.27
20442,170,2013-05-01,8,2,2,1717.80,-19.46,2,4,111,11,.74,.86
20443,30,2013-07-01,10,2,3,1943.96,176.48,6,4,174,10,.80,1.71
20444,137,2013-07-01,1,3,3,2397.98,209.42,16,4,170,10,.76,1.76
20445,14,2013-10-01,10,2,3,17441.92,2418.14,12,4,154,6,.74,1.61
20446,260,2013-12-01,4,1,3,347.01,141.91,61,4,132,2,.92,1.29
20447,285,2014-05-01,9,4,3,155.72,97.47,68,4,135,1,.70,1.32
20448,64,2011-11-01,7,2,1,699.09,212.39,1,1,7,12,.97,.65
20449,233,2012-05-01,5,5,3,1511.83,472.44,28,4,91,3,.89,2.08
20450,53,2012-05-01,7,2,1,1200.52,-225.63,2,4,76,5,.78,.33
20451,178,2012-08-01,3,5,2,809.32,60.69,4,4,66,12,.85,1.10
20452,11,2013-02-01,2,5,3,16157.07,-295.98,13,4,86,6,.68,1.42
20453,109,2013-05-01,9,4,1,63.90,16.61,1,4,83,1,.81,.15
20454,123,2013-06-01,1,3,3,9824.40,857.99,12,4,171,10,.79,2.82
20455,36,2013-07-01,6,6,1,3061.78,-185.74,3,4,174,4,.80,.15
20456,22,2013-09-01,7,2,1,769.49,349.71,1,4,157,4,.70,.69
20457,49,2013-12-01,6,6,2,8291.62,447.74,11,4,127,5,.77,.99
20458,64,2012-07-01,9,4,3,1565.98,592.56,2,1,24,12,.97,1.31
20459,170,2013-02-01,6,6,3,7027.36,-790.34,9,4,91,11,.74,1.89
20460,210,2013-10-01,1,3,1,800.20,.80,4,4,153,10,.85,.68
20461,178,2012-05-01,2,5,2,1011.66,75.87,5,4,95,12,.85,.85
20462,48,2013-02-01,4,1,1,9162.56,-1722.07,7,4,95,8,.82,.57
20463,219,2013-04-01,10,2,2,991.30,257.73,7,4,81,1,.82,.98
20464,252,2013-06-01,4,1,3,2178.08,712.21,56,4,166,3,.87,1.25
20465,174,2013-12-01,1,3,2,606.99,-6.87,3,4,134,12,.82,.97
20466,55,2012-03-01,10,2,1,3578.27,1406.97,1,1,7,5,.80,.56
20467,249,2014-03-01,8,2,3,1825.72,-627.04,59,4,151,4,.69,2.18
20468,122,2013-03-01,3,5,3,374.19,97.28,5,4,87,1,.94,1.43
20469,205,2013-09-01,3,5,1,200.05,.20,1,4,127,10,.62,.57
20470,91,2013-12-01,6,6,3,19549.37,284.18,13,4,127,8,.80,1.39
20471,244,2012-02-01,2,5,1,173.04,-57.91,6,4,36,4,.79,.35
20472,76,2014-01-01,4,1,3,2227.05,-80.17,5,4,137,10,.75,1.50
20473,75,2011-07-01,9,4,3,1398.19,424.78,2,1,18,12,.96,1.14
20474,154,2013-06-01,3,5,2,218.64,56.84,9,4,144,1,.75,1.02
20475,154,2013-10-01,6,6,1,291.52,75.79,12,4,159,1,.75,.78
20476,4,2011-05-01,6,6,1,2039.99,127.83,1,4,42,8,.98,.17
20477,255,2012-12-01,4,1,1,143.97,44.99,4,4,82,4,.90,.40
20478,209,2013-07-01,4,1,2,4216.42,4.21,7,4,174,8,.74,1.06
20479,271,2014-04-01,7,2,2,107.88,67.53,12,3,86,1,.70,.89
20480,57,2012-03-01,1,3,3,35067.04,11182.80,11,4,54,5,.83,1.95
20481,25,2013-05-01,10,2,2,1016.98,92.32,3,4,129,10,.78,1.02
20482,11,2014-02-01,7,2,3,16239.93,7380.59,7,3,75,6,.68,1.65
20483,244,2012-07-01,5,5,3,629.91,-255.41,23,4,91,4,.79,1.31
20484,10,2012-08-01,4,1,1,6214.25,-113.83,5,4,95,6,.73,.22
20485,225,2013-03-01,2,5,3,473.81,123.19,13,4,93,1,.82,1.72
20486,235,2013-05-01,5,5,3,107.88,-30.56,20,4,94,1,.81,1.29
20487,269,2013-09-01,1,3,2,327.34,178.04,80,4,160,1,.70,1.10
20488,108,2013-12-01,8,2,1,72.89,18.95,1,4,124,1,.84,.29
20489,132,2014-01-01,1,3,1,4912.20,428.99,6,4,136,10,.78,.76
20490,179,2011-10-01,2,5,1,183.93,-3.21,1,4,47,12,.92,.29
20491,6,2012-04-01,10,2,1,3374.99,1476.89,1,1,7,8,1.09,.67
20492,101,2013-04-01,6,6,2,371.51,69.10,11,4,95,1,.81,.82
20493,78,2013-07-01,9,4,3,10690.68,118.56,14,4,142,4,.82,1.57
20494,50,2014-02-01,4,1,1,2240.98,814.82,2,3,88,5,.87,.20
20495,289,2014-05-01,4,1,2,324.87,203.36,13,4,157,1,.54,.99
20496,74,2011-12-01,2,5,1,1258.37,-201.74,3,4,25,12,.89,.68
20497,239,2012-10-01,1,3,1,113.97,35.61,5,4,88,3,.84,.57
20498,182,2013-01-01,7,2,2,606.99,45.52,3,3,40,12,.83,.86
20499,45,2013-07-01,2,5,3,19058.13,-1156.19,13,4,109,8,.73,1.66
20500,79,2013-07-01,3,5,2,5340.31,-5033.24,7,4,142,8,.84,1.00
20501,45,2014-01-01,8,2,1,2932.02,-177.87,2,4,108,8,.73,.69
20502,248,2013-06-01,10,2,1,431.92,-66.94,12,4,148,4,.66,.65
20503,293,2014-03-01,4,1,3,324.87,203.36,13,4,160,1,.67,1.27
20504,275,2012-02-01,3,5,1,20.18,7.10,1,4,38,3,.91,.08
20505,238,2012-07-01,4,1,3,480.38,168.96,34,4,107,3,.76,2.44
20506,294,2013-11-01,10,2,1,97.80,61.22,3,4,117,1,.64,.63
20507,125,2011-07-01,1,3,1,2456.10,335.66,3,4,42,10,.64,.53
20508,47,2013-04-01,2,5,1,1308.93,-246.01,1,4,59,8,.80,.23
20509,14,2013-06-01,5,5,2,5507.97,500.05,4,4,140,6,.74,.95
20510,274,2011-07-01,3,5,2,222.05,78.10,11,4,36,3,.85,.83
20511,49,2012-07-01,10,2,2,4001.75,-276.72,6,4,93,5,.77,1.03
20512,48,2012-12-01,3,5,3,17016.18,-3198.13,13,4,60,8,.82,2.56
20513,41,2013-02-01,1,3,2,9773.40,660.68,6,4,79,8,.82,1.02
20514,35,2013-09-01,8,2,1,1700.99,618.48,1,4,137,4,.83,.46
20515,82,2013-12-01,9,4,3,30039.28,4846.33,17,4,101,8,.80,1.55
20516,73,2012-10-01,7,2,2,1409.38,-50.73,3,4,50,12,.84,.84
20517,41,2012-06-01,6,6,3,32252.22,1876.49,20,4,106,8,.82,1.73
20518,191,2013-06-01,1,3,3,211.53,54.99,13,4,171,1,.74,1.23
20519,34,2013-08-01,4,1,2,21772.67,122.47,20,4,158,4,.77,1.07
20520,214,2013-08-01,1,3,1,602.34,.60,1,4,141,8,.69,.41
20521,22,2014-02-01,1,3,1,1538.98,699.42,2,3,79,4,.70,.53
20522,137,2014-03-01,5,5,1,449.62,39.26,3,4,132,10,.76,.64
20523,14,2013-07-01,9,4,1,1376.99,125.01,1,4,142,6,.74,.10
20524,198,2013-10-01,9,4,2,23.48,6.10,1,4,129,1,.59,.80
20525,265,2014-05-01,10,2,2,596.90,240.66,15,4,155,3,.78,.94
20526,125,2011-10-01,6,6,3,4912.20,671.33,6,4,57,10,.64,1.78
20527,243,2012-06-01,1,3,3,692.16,-231.64,24,4,101,4,.78,1.84
20528,290,2013-07-01,8,2,1,119.96,75.09,4,4,146,1,.52,.55
20529,123,2013-09-01,2,5,2,2456.10,214.49,3,4,100,10,.79,.86
20530,19,2013-11-01,8,2,1,769.49,349.71,1,4,105,4,.68,.56
20531,272,2014-01-01,9,4,2,193.98,104.78,30,4,117,1,.66,1.10
20532,28,2014-05-01,8,2,1,323.99,29.41,1,4,136,10,.72,.47
20533,281,2012-09-01,10,2,2,90.00,28.12,6,4,82,1,.84,1.10
20534,29,2013-12-01,5,5,1,647.98,58.82,2,4,98,10,.75,.37
20535,66,2011-12-01,3,5,1,838.91,-134.49,2,2,26,12,.86,.20
20536,12,2012-07-01,6,6,3,40895.08,-1672.28,34,4,103,6,.75,1.39
20537,127,2012-09-01,10,2,2,2944.58,-11.58,4,4,82,10,.72,.92
20538,68,2013-01-01,1,3,3,5950.72,110.24,12,4,70,12,.88,1.61
20539,64,2013-05-01,1,3,1,782.99,296.28,1,4,156,12,.97,.28
20540,236,2014-04-01,3,5,1,24.49,15.33,1,2,6,3,.84,.22
20541,174,2012-03-01,3,5,2,714.32,-104.17,4,4,51,12,.82,.91
20542,182,2012-10-01,2,5,3,2225.65,166.92,11,4,60,12,.83,1.95
20543,87,2013-07-01,2,5,3,1703.69,-1064.97,6,4,109,10,.80,1.64
20544,287,2013-09-01,6,6,2,79.80,49.95,20,4,149,1,.45,.86
20545,236,2014-02-01,7,2,1,24.49,15.33,1,3,75,3,.84,.18
20546,71,2012-02-01,9,4,1,699.09,212.39,1,1,17,12,.79,.55
20547,53,2012-10-01,1,3,1,600.26,-112.81,1,4,88,5,.78,.10
20548,42,2013-01-01,7,2,2,7818.72,1743.57,4,3,40,8,.86,.96
20549,97,2014-05-01,8,2,2,6074.25,788.19,7,4,136,4,.76,.83
20550,275,2013-01-01,4,1,1,444.10,156.20,22,4,79,3,.91,.47
20551,82,2013-08-01,4,1,3,32143.22,-3423.28,24,4,158,8,.80,1.74
20552,31,2014-03-01,4,1,3,2807.94,451.31,8,4,160,10,.80,1.49
20553,213,2014-05-01,5,5,3,3614.07,3.61,6,4,99,8,.84,1.71
20554,161,2013-05-01,1,3,3,1784.49,-20.22,5,4,156,5,.82,1.52
20555,91,2013-06-01,10,2,2,11443.53,-411.96,8,4,148,8,.80,.91
20556,268,2013-08-01,6,6,3,636.00,398.13,4,4,136,1,.57,1.50
20557,115,2014-05-01,2,5,2,164.68,42.81,3,4,91,1,.87,.94
20558,261,2012-07-01,3,5,2,674.91,210.90,15,4,89,3,.82,.92
20559,262,2012-10-01,6,6,1,359.95,112.48,8,4,93,3,.80,.72
20560,132,2011-07-01,4,1,1,722.59,-24.60,1,4,48,10,.78,.09
20561,158,2013-04-01,3,5,1,324.45,-36.49,1,4,82,5,.76,.45
20562,207,2013-07-01,2,5,2,200.05,.20,1,4,109,10,.80,1.00
20563,4,2012-01-01,1,3,3,42839.87,2684.63,21,4,44,8,.98,1.74
20564,13,2012-07-01,4,1,3,82860.40,-2274.32,68,4,107,6,.71,2.48
20565,225,2012-09-01,3,5,1,109.34,28.42,3,4,84,1,.82,.45
20566,133,2012-10-01,3,5,1,837.02,93.74,4,4,82,5,.74,.74
20567,246,2014-02-01,4,1,1,215.96,49.67,4,3,88,4,.65,.24
20568,259,2014-05-01,3,5,1,64.72,24.38,12,4,123,2,.95,.78
20569,10,2012-06-01,9,4,2,14499.93,5640.60,7,1,20,6,.73,1.03
20570,50,2013-01-01,6,6,1,3001.31,-564.08,5,4,72,5,.87,.52
20571,51,2013-03-01,8,2,1,2000.87,574.71,2,1,22,5,.83,.80
20572,97,2014-02-01,6,6,1,1214.85,459.69,1,3,66,4,.76,.19
20573,33,2014-04-01,8,2,2,5102.97,1855.44,3,4,93,4,.80,.83
20574,131,2013-03-01,3,5,3,3680.72,-14.47,5,4,87,10,.70,1.46
20575,208,2013-05-01,4,1,2,400.10,.40,2,4,171,10,.76,1.00
20576,98,2013-07-01,8,2,3,82.96,21.57,3,4,146,1,.56,1.50
20577,259,2014-02-01,1,3,1,17.98,11.25,2,3,79,2,.95,.21
20578,81,2013-10-01,4,1,3,17165.30,5309.80,8,4,156,8,.72,1.55
20579,135,2012-08-01,6,6,3,3348.09,374.98,16,4,95,3,.83,1.54
20580,264,2013-05-01,5,5,3,1219.20,459.23,32,4,94,3,.75,1.18
20581,169,2013-07-01,5,5,3,4294.50,-48.67,5,4,114,11,.82,1.32
20582,291,2013-09-01,1,3,2,560.00,350.56,16,4,160,1,.78,.80
20583,54,2011-06-01,4,1,1,17891.35,7034.87,5,1,8,5,.80,.52
20584,64,2012-06-01,5,5,3,2348.97,-84.56,5,4,105,12,.97,1.43
20585,174,2013-07-01,7,2,3,1618.65,-18.34,8,4,132,12,.82,2.23
20586,216,2013-09-01,8,2,1,3614.07,3.61,6,4,137,8,.78,.76
20587,290,2014-03-01,10,2,3,359.88,225.28,12,4,159,1,.52,1.31
20588,175,2013-06-01,7,2,3,1416.32,-16.05,7,4,170,12,.58,1.68
20589,289,2013-12-01,1,3,2,299.88,187.72,12,4,134,1,.54,1.08
20590,269,2014-06-01,9,4,1,114.77,71.84,23,2,42,1,.70,.37
20591,94,2013-07-01,5,5,3,11443.53,-411.96,8,4,114,8,.82,1.19
20592,109,2013-10-01,5,5,3,447.30,116.29,7,4,104,1,.81,2.00
20593,26,2014-01-01,3,5,2,1355.97,123.10,4,4,100,10,.86,.95
20594,22,2014-05-01,3,5,2,2308.47,209.57,5,4,123,4,.70,.84
20595,254,2013-02-01,1,3,2,323.94,101.23,9,4,79,4,.84,.96
20596,45,2013-10-01,7,2,1,5375.37,710.52,3,4,119,8,.73,.63
20597,170,2013-10-01,2,5,1,1717.80,-19.46,2,4,89,11,.74,.45
20598,213,2013-12-01,10,2,1,2409.38,2.40,4,4,113,8,.84,.66
20599,215,2014-03-01,9,4,1,602.34,.60,1,4,122,8,.83,.67
20600,45,2013-01-01,3,5,1,2617.87,-492.02,2,4,55,8,.73,.29
20601,216,2013-06-01,7,2,3,9637.53,9.63,16,4,170,8,.78,1.42
20602,294,2014-05-01,9,4,2,423.80,265.29,13,4,135,1,.64,1.01
20603,247,2014-05-01,10,2,3,269.95,62.08,5,4,155,4,.82,1.36
20604,95,2013-06-01,5,5,2,2186.73,-78.72,3,4,140,4,.80,.92
20605,101,2013-06-01,4,1,1,260.06,67.61,7,4,166,1,.81,.59
20606,100,2013-07-01,4,1,3,267.24,69.48,10,4,174,1,.92,1.14
20607,270,2013-11-01,8,2,3,169.83,106.31,17,4,105,1,.58,1.27
